CH1 PSU Output (V),CH1 PSU Output Avg (A),CH1 PSU Output Min (A),CH1 PSU Output Max (A)
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:58:41,0.0,1.3820000000000001,0.748,1.599
21:58:42,33.87,1.6158000000000001,1.583,1.715
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:1:2,33.99,2.6228000000000002,2.621,2.625
22:1:3,33.981,2.6196,2.619,2.62
22:1:4,33.998,2.6192,2.619,2.62
22:1:5,33.998,2.619,2.619,2.619
22:1:6,33.997,2.6192,2.617,2.621
22:1:7,33.998,2.619,2.619,2.619
22:1:8,33.998,2.6192,2.619,2.62
22:1:9,33.997,2.6196000000000006,2.619,2.62
22:1:10,33.998,2.6194,2.619,2.62
22:1:11,33.999,2.6193999999999997,2.619,2.62
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:1:12,33.998,2.6166,2.611,2.623
22:1:13,33.992,2.6192,2.618,2.62
22:1:14,33.996,2.6198,2.619,2.62
22:1:15,33.996,2.6198,2.619,2.62
22:1:16,33.996,2.62,2.62,2.62
22:1:17,33.996,2.6196,2.619,2.62
22:1:18,33.996,2.62,2.62,2.62
22:1:19,33.996,2.6198,2.619,2.62
22:1:20,33.997,2.62,2.62,2.62
22:1:21,33.996,2.6196000000000006,2.619,2.62
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:1:22,33.996,2.6268000000000002,2.613,2.67
22:1:23,33.993,2.6234,2.619,2.635
22:1:24,33.997,2.62,2.62,2.62
22:1:25,33.997,2.62,2.62,2.62
22:1:26,33.996,2.6195999999999997,2.619,2.62
22:1:27,33.996,2.62,2.62,2.62
22:1:28,33.998,2.62,2.62,2.62
22:1:29,33.998,2.62,2.62,2.62
22:1:30,33.997,2.62,2.62,2.62
22:1:31,33.997,2.62,2.62,2.62
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:1:32,33.997,2.621,2.619,2.625
22:1:33,33.992,2.62,2.62,2.62
22:1:34,33.995,2.62,2.62,2.62
22:1:35,33.996,2.6198,2.619,2.62
22:1:36,33.995,2.6202000000000005,2.62,2.621
22:1:37,33.995,2.6201999999999996,2.62,2.621
22:1:38,33.995,2.6204,2.62,2.621
22:1:39,33.995,2.62,2.62,2.62
22:1:40,33.996,2.62,2.62,2.62
22:1:42,33.995,2.62,2.62,2.62
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:1:43,33.995,2.5938,2.413,2.661
22:1:44,33.994,2.6244,2.62,2.637
22:1:45,33.997,2.6202,2.62,2.621
22:1:46,33.996,2.62,2.62,2.62
22:1:47,33.996,2.6206000000000005,2.62,2.621
22:1:48,33.999,2.6198,2.619,2.62
22:1:49,33.999,2.62,2.62,2.62
22:1:50,33.999,2.6198,2.619,2.62
22:1:51,33.999,2.62,2.62,2.62
22:1:52,33.998,2.62,2.62,2.62
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:1:53,33.998,2.6222000000000003,2.62,2.626
22:1:54,33.994,2.62,2.62,2.62
22:1:55,33.997,2.6201999999999996,2.62,2.621
22:1:56,33.997,2.62,2.62,2.62
22:1:57,33.997,2.6208,2.62,2.621
22:1:58,33.996,2.6204,2.62,2.621
22:1:59,33.996,2.6201999999999996,2.62,2.621
22:2:0,33.996,2.6202000000000005,2.62,2.621
22:2:1,33.996,2.6192,2.619,2.62
22:2:2,33.997,2.6194,2.619,2.62
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:2:3,33.996,2.5838,2.412,2.65
22:2:4,33.994,2.62,2.62,2.62
22:2:5,33.996,2.6204,2.62,2.621
22:2:6,33.997,2.6204,2.62,2.621
22:2:7,33.997,2.6202000000000005,2.62,2.621
22:2:8,33.997,2.6198,2.619,2.62
22:2:9,33.997,2.62,2.619,2.621
22:2:10,33.997,2.62,2.62,2.62
22:2:11,33.997,2.6196000000000006,2.619,2.62
22:2:12,33.996,2.6202000000000005,2.62,2.621
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:2:13,33.997,2.6220000000000003,2.62,2.625
22:2:14,33.994,2.6204,2.62,2.621
22:2:15,33.996,2.6202,2.62,2.621
22:2:16,33.997,2.6204,2.62,2.621
22:2:17,33.996,2.6202000000000005,2.62,2.621
22:2:18,33.996,2.6202000000000005,2.62,2.621
22:2:19,33.995,2.62,2.619,2.621
22:2:20,33.996,2.6204,2.62,2.621
22:2:21,33.996,2.6202000000000005,2.62,2.621
22:2:22,33.996,2.6204,2.62,2.621
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:2:23,33.996,2.5800000000000005,2.417,2.622
22:2:24,33.994,2.6204,2.62,2.621
22:2:25,33.998,2.62,2.62,2.62
22:2:26,33.998,2.6204,2.62,2.621
22:2:27,33.998,2.6206,2.62,2.621
22:2:28,33.998,2.62,2.62,2.62
22:2:29,33.998,2.6201999999999996,2.62,2.621
22:2:30,33.997,2.62,2.62,2.62
22:2:31,33.997,2.6201999999999996,2.62,2.621
22:2:32,33.997,2.6206000000000005,2.62,2.621
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)22:2:33,33.997,2.6232,2.621,2.628
22:2:34,33.994,2.6202,2.62,2.621
22:2:35,33.997,2.6206,2.62,2.621
22:2:36,33.996,2.6201999999999996,2.62,2.621
22:2:37,33.997,2.62,2.62,2.62
22:2:38,
