CH1 PSU Output (V),CH1 PSU Output Avg (A),CH1 PSU Output Min (A),CH1 PSU Output Max (A)
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:19:15,0.0,1.213,0.0,1.639
21:19:16,33.936,1.6445999999999998,1.643,1.645
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:20:37,33.996,1.6469999999999998,1.646,1.648
21:20:38,33.996,1.6466,1.646,1.647
21:20:39,33.996,1.6461999999999999,1.646,1.647
21:20:40,33.997,1.6461999999999999,1.646,1.647
21:20:41,33.998,1.6460000000000001,1.646,1.646
21:20:42,33.998,1.6466,1.646,1.647
21:20:43,33.997,1.6463999999999999,1.646,1.647
21:20:44,33.998,1.6460000000000001,1.646,1.646
21:20:45,33.998,1.6461999999999999,1.646,1.647
21:20:46,33.997,1.6461999999999999,1.646,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:20:47,33.996,1.6474,1.646,1.648
21:20:48,33.995,1.6463999999999999,1.646,1.647
21:20:49,33.997,1.6463999999999999,1.646,1.647
21:20:50,33.997,1.6461999999999999,1.646,1.647
21:20:51,33.997,1.6468,1.646,1.647
21:20:52,33.996,1.6460000000000001,1.646,1.646
21:20:53,33.996,1.6463999999999999,1.646,1.647
21:20:54,33.996,1.6466,1.646,1.647
21:20:55,33.996,1.6460000000000001,1.646,1.646
21:20:56,33.997,1.6463999999999999,1.646,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:20:57,33.997,1.6472000000000002,1.647,1.648
21:20:58,33.995,1.6463999999999999,1.646,1.647
21:20:59,33.995,1.6460000000000001,1.646,1.646
21:21:0,33.996,1.6460000000000001,1.646,1.646
21:21:1,33.997,1.6463999999999999,1.646,1.647
21:21:2,33.998,1.6468,1.646,1.647
21:21:3,33.997,1.6460000000000001,1.646,1.646
21:21:4,33.997,1.6463999999999999,1.646,1.647
21:21:5,33.998,1.6461999999999999,1.646,1.647
21:21:6,33.997,1.6461999999999999,1.646,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:21:7,33.997,1.6460000000000001,1.641,1.648
21:21:8,33.995,1.6461999999999999,1.646,1.647
21:21:9,33.996,1.6463999999999999,1.646,1.647
21:21:10,33.997,1.6463999999999999,1.646,1.647
21:21:11,33.997,1.6461999999999999,1.646,1.647
21:21:12,33.997,1.6463999999999999,1.646,1.647
21:21:13,33.997,1.6460000000000001,1.646,1.646
21:21:14,33.997,1.6460000000000001,1.646,1.646
21:21:15,33.997,1.6463999999999999,1.646,1.647
21:21:16,33.996,1.6461999999999999,1.646,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:21:17,33.997,1.6469999999999998,1.646,1.648
21:21:18,33.995,1.6461999999999999,1.646,1.647
21:21:19,33.997,1.6460000000000001,1.646,1.646
21:21:20,33.996,1.6461999999999999,1.646,1.647
21:21:21,33.996,1.6460000000000001,1.646,1.646
21:21:22,33.996,1.6461999999999999,1.646,1.647
21:21:23,33.997,1.6463999999999999,1.646,1.647
21:21:24,33.998,1.6468,1.646,1.647
21:21:25,33.998,1.6460000000000001,1.646,1.646
21:21:26,33.996,1.6466,1.646,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:21:27,33.997,1.6469999999999998,1.647,1.647
21:21:28,33.996,1.6461999999999999,1.646,1.647
21:21:29,33.997,1.6461999999999999,1.646,1.647
21:21:30,33.997,1.6461999999999999,1.646,1.647
21:21:31,33.996,1.6461999999999999,1.646,1.647
21:21:32,33.997,1.6461999999999999,1.646,1.647
21:21:33,33.998,1.6460000000000001,1.646,1.646
21:21:34,33.997,1.6461999999999999,1.646,1.647
21:21:35,33.997,1.6461999999999999,1.646,1.647
21:21:37,33.997,1.6460000000000001,1.646,1.646
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:21:38,33.997,1.6474,1.646,1.648
21:21:39,33.995,1.6461999999999999,1.646,1.647
21:21:40,33.996,1.6461999999999999,1.646,1.647
21:21:41,33.996,1.6460000000000001,1.646,1.646
21:21:42,33.996,1.6460000000000001,1.646,1.646
21:21:43,33.996,1.6460000000000001,1.646,1.646
21:21:44,33.996,1.6460000000000001,1.646,1.646
21:21:45,33.998,1.6463999999999999,1.646,1.647
21:21:46,33.998,1.6461999999999999,1.646,1.647
21:21:47,33.997,1.6461999999999999,1.646,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:21:48,33.998,1.6474,1.647,1.648
21:21:49,33.995,1.6466,1.646,1.647
21:21:50,33.995,1.6460000000000001,1.646,1.646
21:21:51,33.995,1.6461999999999999,1.646,1.647
21:21:52,33.995,1.6460000000000001,1.645,1.647
21:21:53,33.994,1.6458,1.645,1.646
21:21:54,33.995,1.6463999999999999,1.646,1.647
21:21:55,33.995,1.6463999999999999,1.646,1.647
21:21:56,33.995,1.6461999999999999,1.646,1.647
21:21:57,33.994,1.6460000000000001,1.646,1.646
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:21:58,33.994,1.6474,1.646,1.648
21:21:59,33.997,1.6461999999999999,1.646,1.647
21:22:0,33.999,1.6468,1.646,1.647
21:22:1,33.998,1.6469999999999998,1.647,1.647
21:22:2,33.998,1.6466,1.646,1.647
21:22:3,33.998,1.6468,1.646,1.647
21:22:4,33.997,1.6469999999999998,1.647,1.647
21:22:5,33.999,1.6469999999999998,1.647,1.647
21:22:6,34.0,1.6469999999999998,1.647,1.647
21:22:7,34.0,1.6469999999999998,1.647,1.647
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:22:8,33.999,1.6486,1.648,1.65
21:22:9,33.996,1.6477999999999997,1.647,1.648
21:22:10,33.997,1.6476,1.647,1.648
21:22:11,33.996,1.6477999999999997,1.647,1.648
21:22:12,33.996,1.6480000000000001,1.648,1.648
21:22:13,33.996,1.6472000000000002,1.647,1.648
21:22:14,33.996,1.6480000000000001,1.648,1.648
21:22:15,33.996,1.6477999999999997,1.647,1.648
21:22:16,33.996,1.6478000000000002,1.647,1.648
21:22:17,33.996,1.6476,1.647,1.648
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:22:18,33.995,1.6461999999999999,1.64,1.648
21:22:19,33.996,1.6478000000000002,1.647,1.648
21:22:20,33.998,1.6480000000000001,1.648,1.648
21:22:21,33.998,1.6474,1.647,1.648
21:22:22,33.997,1.6476,1.647,1.648
21:22:23,33.998,1.6469999999999998,1.647,1.647
21:22:24,33.998,1.6472000000000002,1.647,1.648
21:22:25,33.997,1.6480000000000001,1.648,1.648
21:22:26,33.999,1.6477999999999997,1.647,1.648
21:22:27,33.998,1.6477999999999997,1.647,1.648
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:22:28,33.999,1.6492,1.648,1.65
21:22:29,33.997,1.6480000000000001,1.648,1.648
21:22:30,33.998,1.6480000000000001,1.648,1.648
21:22:31,33.998,1.6480000000000001,1.648,1.648
21:22:32,33.998,1.6480000000000001,1.648,1.648
21:22:33,33.998,1.6481999999999999,1.648,1.649
21:22:34,33.998,1.6484,1.648,1.649
21:22:35,33.998,1.6477999999999997,1.647,1.648
21:22:36,33.998,1.6480000000000001,1.648,1.648
21:22:37,33.997,1.6480000000000001,1.648,1.648
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:22:38,33.997,1.6484,1.645,1.65
21:22:39,33.995,1.6488,1.648,1.649
21:22:41,33.995,1.6485999999999996,1.648,1.649
21:22:42,33.995,1.6480000000000001,1.648,1.648
21:22:43,33.995,1.6488,1.648,1.649
21:22:44,33.995,1.6485999999999996,1.648,1.649
21:22:45,33.995,1.6490000000000002,1.649,1.649
21:22:46,33.995,1.6492,1.649,1.65
21:22:47,33.997,1.6490000000000002,1.649,1.649
21:22:48,33.996,1.6490000000000002,1.649,1.649
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:22:49,33.997,1.65,1.649,1.651
21:22:50,33.995,1.6490000000000002,1.649,1.649
21:22:51,33.996,1.6490000000000002,1.649,1.649
21:22:52,33.996,1.6490000000000002,1.649,1.649
21:22:53,33.995,1.6490000000000002,1.649,1.649
21:22:54,33.996,1.6490000000000002,1.649,1.649
21:22:55,33.995,1.6490000000000002,1.649,1.649
21:22:56,33.996,1.6490000000000002,1.649,1.649
21:22:57,33.996,1.6491999999999998,1.649,1.65
21:22:58,33.995,1.6490000000000002,1.649,1.649
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:22:59,33.995,1.6502000000000003,1.649,1.651
21:23:0,33.994,1.6498000000000002,1.649,1.65
21:23:1,33.995,1.6492,1.649,1.65
21:23:2,33.994,1.6492,1.649,1.65
21:23:3,33.995,1.6492,1.649,1.65
21:23:4,33.994,1.6490000000000002,1.649,1.649
21:23:5,33.995,1.6496000000000002,1.649,1.65
21:23:6,33.995,1.6490000000000002,1.649,1.649
21:23:7,33.996,1.6496,1.649,1.65
21:23:8,33.996,1.6492,1.649,1.65
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:23:9,33.996,1.6502,1.649,1.651
21:23:10,33.996,1.65,1.65,1.65
21:23:11,33.998,1.6492,1.649,1.65
21:23:12,33.998,1.6494,1.649,1.65
21:23:13,33.998,1.6498000000000002,1.649,1.65
21:23:14,33.998,1.6498000000000002,1.649,1.65
21:23:15,33.998,1.6497999999999997,1.649,1.65
21:23:16,33.998,1.65,1.65,1.65
21:23:17,33.998,1.65,1.65,1.65
21:23:18,33.998,1.65,1.65,1.65
PSU Output (V),PSU Output Avg (A),PSU Output Min (A),PSU Output Max (A)21:23:19,33.998,1.6506,1.65,1.651
21:23:20,
